,유치원명,대표자,원장,설립일자,설립유형,개원일자,담당행정기관,전화번호,홈페이지,운영시간,주소,제공서비스,3세반학급,4세반학급,5세반학급,3~4세반학급,4~5세반학급,3~5세반학급,특수/장애반학급,3세반학생수,4세반학생수,5세반학생수,3~4세반학생수,4~5세반학생수,3~5세반학생수,특수/장애반학생수,원장수,원감수,수석교사,보직교사,교사,특수교사,보건교사,영양교사,기간제교원,사무직원,수석교사,1급정교사,2급정교사,준교사,1년미만,1년이상2년미만,2년이상4년미만,4년이상6년미만,6년이상,평가(인증)년월,lat,lng
490,서울장월초등학교병설유치원,최미묘,최미묘,2007-05-09,공립(병설),2007-10-31,서울특별시교육청 / 성북강북교육지원청,02-914-6122,http://www.jangwol.es.kr/,09 : 00 ~ 20 : 00,서울특별시 성북구 한천로101길 66,['방과후과정'],0,2,2,0,0,0,0,0,44,51,0,0,0,0,0,1,0,1,3,0,0,0,4,1,0,4,4,4,1,1,2,0,0,2017년 09월,37.62164,127.0471649
491,서울장충유치원,강경숙,강경숙,1994-08-25,공립(단설),1994-10-06,서울특별시교육청 / 중부교육지원청,02-2234-6047,등록된 홈페이지가 없습니다.,09 : 30 ~ 19 : 30,서울특별시 중구 청구로17길 40,"['방과후과정', '특수학급']",2,2,2,0,0,0,1,23,33,48,0,0,0,5,1,1,0,2,5,1,0,0,8,9,0,5,6,6,4,0,0,2,2,2017년 10월,37.5594818,127.0114141
492,서울장평초등학교병설유치원,윤은옥,윤은옥,1998-03-01,공립(병설),1998-04-02,서울특별시교육청 / 동부교육지원청,02-2213-3086,http://www.jangpyung.kg.kr,09 : 00 ~ 19 : 30,서울특별시 동대문구 답십리로69길 27,['방과후과정'],1,1,1,0,0,0,0,16,22,26,0,0,0,0,0,0,0,1,2,0,0,0,2,2,0,1,4,4,0,1,1,1,0,2017년 11월,37.5738145,127.0732688
493,서울재동초등학교병설유치원,정한주,정한주,1986-02-17,공립(병설),1986-02-17,서울특별시교육청 / 중부교육지원청,02-764-2830,http://www.jaedong.es.kr/,09 : 00 ~ 20 : 00,서울특별시 종로구 북촌로4길 7,['방과후과정'],1,1,1,0,0,0,0,9,12,24,0,0,0,0,0,1,0,1,2,0,0,0,4,1,0,2,5,5,1,1,0,1,0,2017년 11월,37.5799027,126.9855858
494,서울전동초등학교병설유치원,고순희,고순희,2000-01-25,공립(병설),2000-04-12,서울특별시교육청 / 동부교육지원청,02-2214-1528,http://www.jeon-dong.kg.kr,09 : 00 ~ 20 : 00,서울특별시 동대문구 전농로16길 61,['방과후과정'],1,1,1,0,0,0,0,16,22,26,0,0,0,0,0,1,0,1,2,0,0,0,4,1,0,1,5,5,1,0,1,0,1,2017년 11월,37.5790952,127.061138
495,서울정곡초등학교병설유치원,안경미,안경미,1994-09-01,공립(병설),1994-09-01,서울특별시교육청 / 강서양천교육지원청,02-2666-3130,http://www.jk.es.kr,09 : 00 ~ 20 : 00,서울특별시 강서구 방화대로50길 22,['방과후과정'],1,1,1,0,0,0,0,16,22,26,0,0,0,0,0,0,0,1,2,0,0,0,4,2,0,1,5,5,1,0,2,0,0,2017년 10월,37.5769308,126.8189082
496,서울정덕초등학교병설유치원,윤대희,윤대희,2000-11-25,공립(병설),2001-11-01,서울특별시교육청 / 성북강북교육지원청,02-924-0423,http://www.jeongdeok.es.kr,09 : 00 ~ 20 : 00,서울특별시 성북구 아리랑로 63,['방과후과정'],0,1,2,0,0,0,0,0,22,44,0,0,0,0,0,0,0,1,2,0,0,0,4,2,0,1,4,4,1,1,0,1,0,2015년 10월,37.5979453,127.0133571
497,서울중곡초등학교병설유치원,홍주희,홍주희,1992-02-06,공립(병설),1992-09-05,서울특별시교육청 / 동부교육지원청,02-2209-1281,http://www.cg.kg.kr,09 : 00 ~ 20 : 00,서울특별시 중랑구 면목로23길 20,['방과후과정'],1,2,1,0,0,0,0,13,35,26,0,0,0,0,0,1,0,0,4,0,0,0,4,2,0,1,7,7,1,1,0,2,0,2015년 11월,37.5745386,127.083847
498,서울중광초등학교병설유치원,류혜경,류혜경,2016-12-29,공립(병설),2017-03-01,서울특별시교육청 / 성동광진교육지원청,02-466-9691,http://www.jkschool.net,09 : 00 ~ 20 : 00,서울특별시 광진구 긴고랑로13길 59,"['방과후과정', '특수학급', '온종일돌봄']",1,1,1,0,0,0,1,16,20,26,0,0,0,1,0,0,0,1,2,1,0,0,0,6,0,1,3,3,1,3,0,0,0,-,37.5651202,127.0823539
499,서울중랑초등학교병설유치원,서정미,서정미,2016-03-01,공립(병설),2016-03-01,서울특별시교육청 / 동부교육지원청,02-439-3567,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 중랑구 봉우재로6길 26,['방과후과정'],1,1,1,0,0,0,0,14,16,21,0,0,0,0,0,0,0,1,2,0,0,0,2,2,0,4,1,1,1,0,2,0,0,2016년 10월,37.5893695,127.0757187
500,서울중흥초등학교병설유치원,양옥수,양옥수,2018-03-01,공립(병설),2018-03-08,서울특별시교육청 / 동부교육지원청,02-495-8833,http://www.jung-heung.es.kr/136193/subMenu.do,09 : 00 ~ 19 : 30,서울특별시 중랑구 봉화산로 82,"['방과후과정', '특수학급']",1,1,1,0,0,0,1,13,22,12,0,0,0,3,0,1,0,1,2,1,0,0,2,2,0,1,5,5,4,0,0,0,0,-,37.6016352,127.08414
501,서울진관유치원,황지현,황지현,2012-01-05,공립(단설),2012-06-26,서울특별시교육청 / 서부교육지원청,02-352-9042,http://www.서울진관유치원.kr/,09 : 00 ~ 19 : 00,서울특별시 은평구 진관2로 111-16,"['방과후과정', '특수학급']",2,2,2,0,0,0,1,31,44,49,0,0,0,4,1,1,0,2,4,1,0,0,4,8,0,4,7,7,2,2,0,3,0,2016년 09월,37.637215,126.9330676
502,서울창동초등학교병설유치원,서미혜,서미혜,1994-09-05,공립(병설),1994-09-05,서울특별시교육청 / 북부교육지원청,02-907-8102,http://www.changdong-s.es.kr,09 : 00 ~ 19 : 30,서울특별시 도봉구 해등로16길 81,['방과후과정'],1,1,1,0,0,0,0,15,22,20,0,0,0,0,0,0,0,1,2,0,0,0,4,2,0,1,6,6,3,0,0,0,0,2015년 09월,37.6551924,127.0446861
503,서울창신초등학교병설유치원,강신자,강신자,2012-03-01,공립(병설),2012-03-12,서울특별시교육청 / 중부교육지원청,02-763-8812,http://www.chang-shin.es.kr,09 : 00 ~ 19 : 00,서울특별시 종로구 지봉로 73,['방과후과정'],1,1,1,0,0,0,0,8,14,21,0,0,0,0,0,0,0,1,2,0,0,0,4,2,0,2,5,5,1,1,0,1,0,2017년 09월,37.5760326,127.0143822
504,서울창천초등학교병설유치원,진경자,진경자,1995-03-09,공립(병설),1995-03-09,서울특별시교육청 / 서부교육지원청,02-703-2014,http://www.changchon.es.kr,09 : 00 ~ 20 : 00,서울특별시 마포구 백범로1길 56,['방과후과정'],1,1,1,0,0,0,0,15,22,24,0,0,0,0,0,0,0,1,2,0,0,0,4,2,0,4,4,4,2,0,0,1,0,2017년 09월,37.5548546,126.9393201
505,서울천왕초등학교병설유치원,홍진용,홍진용,2011-09-01,공립(병설),2011-09-01,서울특별시교육청 / 남부교육지원청,070-5088-5191,http://www.cheonwang.es.kr,09 : 30 ~ 20 : 00,서울특별시 구로구 천왕로1길 11,"['방과후과정', '아침돌봄']",1,1,1,0,0,0,0,16,22,26,0,0,0,0,0,0,0,1,2,0,0,0,4,2,0,1,4,4,0,0,1,2,0,2015년 10월,37.4835476,126.8524601
506,서울천호초등학교병설유치원,서정애,서정애,2012-03-01,공립(병설),2012-03-01,서울특별시교육청 / 강동송파교육지원청,02-470-6319,http://www.chunho.es.kr/index.do,09 : 00 ~ 20 : 00,서울특별시 강동구 구천면로 310-11,['방과후과정'],1,1,1,0,0,0,0,16,22,25,0,0,0,0,0,0,0,1,2,0,0,0,2,3,0,2,3,3,2,0,0,0,1,2017년 11월,37.5473577,127.1364529
507,서울청계숲유치원,여명선,여명선,2015-02-24,공립(단설),2015-03-01,서울특별시교육청 / 강남서초교육지원청,02-575-7566,http://www.서울청계숲유치원.kr/,09 : 00 ~ 20 : 00,서울특별시 서초구 청계산로11길 14,"['방과후과정', '특수학급', '아침돌봄']",3,3,3,0,0,0,1,46,64,71,0,0,0,4,1,1,0,2,7,1,0,0,4,10,0,7,7,7,4,0,6,0,0,2017년 09월,37.4473672,127.0553225
508,서울청덕초등학교병설유치원,신주현,신주현,1986-02-10,공립(병설),1986-03-10,서울특별시교육청 / 성북강북교육지원청,02-919-8685,http://cheongdeok.es.kr/,09 : 00 ~ 19 : 00,서울특별시 성북구 정릉로9라길 11,['방과후과정'],1,1,1,0,0,0,0,10,16,18,0,0,0,0,0,0,0,1,2,0,0,0,0,6,0,1,2,2,1,1,1,0,0,2015년 10월,37.6120423,127.0003392
509,서울청룡초등학교병설유치원,성준현,성준현,1997-01-15,공립(병설),1997-03-01,서울특별시교육청 / 동작관악교육지원청,02-871-2429,http://www.chungryong.es.kr/,09 : 30 ~ 20 : 00,서울특별시 관악구 관악로5길 61,['방과후과정'],1,1,1,0,0,0,0,16,22,26,0,0,0,0,0,0,0,1,2,0,0,0,4,3,0,2,5,5,0,1,1,1,0,2017년 09월,37.4756972,126.9512177
510,서울청운초등학교병설유치원,이영주,이영주,2017-10-19,공립(병설),2017-10-19,서울특별시교육청 / 중부교육지원청,02-739-6940,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 종로구 자하문로 105,['방과후과정'],0,1,1,0,0,0,0,0,14,20,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,1,2,2,2,0,0,0,0,-,37.5859741,126.9691707
511,서울청파초등학교병설유치원,윤향옥,윤향옥,2012-12-27,공립(병설),2013-05-21,서울특별시교육청 / 중부교육지원청,02-701-3224,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 용산구 효창원로 228,['방과후과정'],1,1,1,0,0,0,0,9,12,20,0,0,0,0,0,0,0,1,2,0,0,0,2,2,0,2,3,3,2,0,1,0,0,2017년 10월,37.5475544,126.9640802
512,서울충무초등학교병설유치원,김동택,김동택,1995-01-10,공립(병설),1995-03-10,서울특별시교육청 / 중부교육지원청,02-2265-4840,http://www.seoulchungmu.es.kr,09 : 00 ~ 20 : 00,서울특별시 중구 퇴계로50길 13,['방과후과정'],1,1,1,0,0,0,0,9,15,20,0,0,0,0,0,1,0,1,2,0,0,0,6,1,0,1,6,6,1,2,0,0,0,2017년 10월,37.5619668,127.001346
513,서울탑동유치원,맹진아,맹진아,2005-09-07,공립(단설),2005-09-07,서울특별시교육청 / 남부교육지원청,02-894-6056,http://www.topdong.kg.kr/,09 : 30 ~ 19 : 30,서울특별시 금천구 탑골로 47-3,"['방과후과정', '아침돌봄']",2,2,2,0,0,0,0,27,44,48,0,0,0,0,1,1,0,2,4,0,0,0,4,4,0,3,6,6,4,1,1,0,0,2014년 10월,37.4524341,126.9149142
514,서울탑산초등학교병설유치원,안정희,안정희,2015-03-01,공립(병설),2015-04-14,서울특별시교육청 / 강서양천교육지원청,02-2659-5105,http://www.top.es.kr,09 : 00 ~ 20 : 00,서울특별시 강서구 허준로 109,"['방과후과정', '특수학급']",1,1,1,0,0,0,1,15,21,20,0,0,0,5,0,0,0,1,2,1,0,0,2,4,0,2,4,4,1,0,3,0,0,2017년 10월,37.5666739,126.8521896
515,서울태랑초등학교병설유치원,정해웅,정해웅,2001-12-31,공립(병설),2002-10-21,서울특별시교육청 / 북부교육지원청,02-977-7385,http://taerang.es.kr/index.do,09 : 00 ~ 20 : 00,서울특별시 노원구 화랑로51나길 31,"['방과후과정', '특수학급', '아침돌봄']",0,1,1,0,0,0,1,0,15,24,0,0,0,4,0,0,0,0,2,1,0,0,4,3,0,1,6,6,0,1,0,1,1,2017년 09월,37.6259486,127.0905347
516,서울평화초등학교병설유치원,강외숙,강외숙,2013-03-01,공립(병설),2013-05-24,서울특별시교육청 / 강동송파교육지원청,02-449-9154,http://pyunghwa.es.kr,09 : 00 ~ 19 : 00,서울특별시 송파구 송파대로26길 22,['방과후과정'],0,1,1,0,0,0,0,0,16,21,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2,2,2,0,0,0,2,0,2017년 09월,37.4914378,127.1228091
517,서울포이초등학교병설유치원,권오훈,권오훈,2018-03-01,공립(병설),2018-03-01,서울특별시교육청 / 강남서초교육지원청,02-2058-2109,http://www.poi.es.kr/,09 : 00 ~ 20 : 00,서울특별시 강남구 개포로22길 87,"['방과후과정', '아침돌봄']",1,1,1,0,0,0,0,16,15,14,0,0,0,0,0,0,0,1,2,0,0,0,2,2,0,2,3,3,3,0,0,0,0,-,37.4756728,127.0520896
518,서울하늘숲유치원,백정희,백정희,2013-12-26,공립(단설),2014-04-22,서울특별시교육청 / 남부교육지원청,02-2625-8003,http://www.서울하늘숲유치원.kr/,09 : 00 ~ 20 : 00,서울특별시 구로구 오리로 1102-19,"['방과후과정', '특수학급']",1,3,3,0,0,0,1,16,64,76,0,0,0,4,1,1,0,2,5,1,0,0,4,0,0,2,6,6,3,0,4,1,0,2017년 09월,37.4923188,126.8308475
519,서울하늘초등학교병설유치원,허선화,허선화,2011-01-13,공립(병설),2011-04-05,서울특별시교육청 / 서부교육지원청,02-305-7230,http://www.sky.es.kr,09 : 00 ~ 20 : 00,서울특별시 마포구 월드컵북로 502-14,['방과후과정'],1,2,2,0,0,0,0,16,42,52,0,0,0,0,0,1,0,1,4,0,0,0,4,1,0,5,2,2,1,1,1,2,0,2014년 10월,37.5855241,126.8806962
520,서울한남초등학교병설유치원,유승후,유승후,2001-05-03,공립(병설),2001-05-03,서울특별시교육청 / 중부교육지원청,02-749-2393,등록된 홈페이지가 없습니다.,09 : 30 ~ 20 : 00,서울특별시 용산구 한남대로 112,['방과후과정'],1,1,1,0,0,0,0,8,20,23,0,0,0,0,0,0,0,0,3,0,0,0,4,2,0,2,5,5,1,1,1,0,0,2017년 10월,37.5392493,127.0051252
521,서울한서초등학교병설유치원,김경래,김경래,2014-12-30,공립(병설),2015-03-01,서울특별시교육청 / 서부교육지원청,02-717-0954,http://www.hanseo.es.kr,09 : 00 ~ 19 : 00,서울특별시 마포구 대흥로24바길 27,['방과후과정'],1,1,1,0,0,0,0,16,22,26,0,0,0,0,0,0,0,1,2,0,0,0,2,2,0,1,4,4,2,0,1,0,0,2016년 09월,37.5535966,126.9495758
522,서울행림초등학교병설유치원,김경미,김경미,2018-03-01,공립(병설),2018-03-01,서울특별시교육청 / 동작관악교육지원청,02-523-1355,http://www.hrim.es.kr/index.do,09 : 30 ~ 19 : 30,서울특별시 동작구 솔밭로 61-6,['방과후과정'],1,1,1,0,0,0,0,11,13,11,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,1,2,2,1,0,0,1,1,-,37.4821306,126.9660323
523,서울혜화초등학교병설유치원,한경자,한경자,2003-03-01,공립(병설),2003-03-01,서울특별시교육청 / 중부교육지원청,02-763-0124,http://www.혜화병설유치원.kr,09 : 00 ~ 20 : 00,서울특별시 종로구 혜화로 32,['방과후과정'],0,1,1,0,0,0,0,0,16,26,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,1,5,5,1,0,1,0,0,2017년 10월,37.5888137,127.0000249
524,서울홍제초등학교병설유치원,민주옥,민주옥,1985-01-26,공립(병설),1985-03-04,서울특별시교육청 / 서부교육지원청,02-396-7239,http://hongje.kg.kr,09 : 00 ~ 20 : 00,서울특별시 서대문구 홍은중앙로 13,"['방과후과정', '특수학급']",2,2,2,0,0,0,1,30,38,46,0,0,0,0,0,1,0,2,4,0,0,0,8,2,0,5,9,9,1,0,4,1,0,2017년 11월,37.5931186,126.9448285
525,서울홍파초등학교병설유치원,탁현주,탁현주,2005-01-05,공립(병설),2005-07-05,서울특별시교육청 / 동부교육지원청,02-966-3568,http://www.hongpa.es.kr,09 : 30 ~ 19 : 30,서울특별시 동대문구 고산자로 518,['방과후과정'],1,1,1,0,0,0,0,11,8,23,0,0,0,0,0,0,0,1,2,0,0,0,2,2,0,1,4,4,1,0,1,1,0,2017년 09월,37.5858976,127.0395874
526,서울화계초등학교병설유치원,정춘봉,정춘봉,2011-10-27,공립(병설),2012-03-07,서울특별시교육청 / 성북강북교육지원청,02-945-6936,http://www.서울화계초등학교병설유치원.kr,09 : 00 ~ 19 : 30,서울특별시 강북구 솔매로50가길 25,['방과후과정'],1,2,2,0,0,0,0,16,34,46,0,0,0,0,0,1,0,1,4,0,0,0,4,0,0,3,6,6,2,0,0,2,1,2016년 09월,37.6237383,127.0290073
527,서울화일초등학교병설유치원,서성숙,서성숙,2005-05-11,공립(병설),2005-05-11,서울특별시교육청 / 강서양천교육지원청,02-2602-2139,http://www.hwail.es.kr,09 : 30 ~ 20 : 00,서울특별시 강서구 까치산로10길 70,['방과후과정'],1,1,1,0,0,0,0,16,22,26,0,0,0,0,0,0,0,1,2,0,0,0,4,2,0,3,4,4,2,0,1,0,0,2017년 11월,37.54036019999999,126.847465
528,서울휘경유치원,김미경,김미경,1999-09-01,공립(단설),1999-11-18,서울특별시교육청 / 동부교육지원청,02-2242-0356,http://www.hwykyung.kg.kr/,09 : 00 ~ 20 : 00,서울특별시 동대문구 망우로6길 48,"['방과후과정', '특수학급']",2,2,2,0,0,0,1,32,38,42,0,0,0,5,1,1,0,2,4,1,0,0,8,6,0,5,8,8,4,1,2,0,0,2017년 09월,37.5857622,127.0581161
529,서울휘봉초등학교병설유치원,강세창,강세창,2006-03-01,공립(병설),2006-05-10,서울특별시교육청 / 동부교육지원청,02-2248-4653,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 동대문구 장안벚꽃로 309,['방과후과정'],0,1,1,0,0,0,0,0,20,26,0,0,0,0,0,0,0,0,2,0,0,0,5,2,0,1,5,5,0,0,0,2,0,2015년 10월,37.5859982,127.0701535
530,서일유치원,김기덕,조경화,1993-12-31,사립(사인),1993-12-31,서울특별시교육청 / 서부교육지원청,02-308-2114,http://www.seoilkids.com,09 : 00 ~ 20 : 00,서울특별시 마포구 새터산16길 14,['방과후과정'],2,2,2,0,0,0,0,40,42,67,0,0,0,0,1,0,0,0,9,0,0,0,0,15,0,0,9,9,6,0,3,0,0,2016년 10월,37.5674157,126.9081659
531,서초유치원,최종배,임명숙,2012-12-28,사립(사인),2013-03-01,서울특별시교육청 / 강남서초교육지원청,02-571-9009,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 서초구 양재대로2길 100-64,['방과후과정'],4,4,4,0,0,0,0,80,96,96,0,0,0,0,1,1,0,4,15,0,0,1,0,3,0,1,18,18,10,3,2,4,1,2014년 10월,37.4644963,127.0417509
532,석문유치원,염수정,황영미,1988-03-01,사립(법인),1988-09-20,서울특별시교육청 / 강남서초교육지원청,02-585-5881,http://www.sukmoon.com/,09 : 00 ~ 18 : 00,서울특별시 서초구 서초대로64길 73,['방과후과정'],0,2,2,0,0,0,0,0,51,53,0,0,0,0,1,1,0,0,5,0,0,0,1,6,0,0,5,5,2,2,0,1,0,2015년 11월,37.4925378,127.0218018
533,석촌유치원,정원우,엄세나,1984-11-05,사립(사인),1985-04-01,서울특별시교육청 / 강동송파교육지원청,02-414-6692,http://www.seokchon.kg.kr,08 : 40 ~ 18 : 00,서울특별시 송파구 백제고분로40길 20,['방과후과정'],3,4,3,0,0,0,0,55,83,63,0,0,0,0,1,0,0,0,20,0,0,0,2,6,0,3,17,17,11,2,4,2,1,2016년 11월,37.5028333,127.1066789
534,선경유치원,성현정,성현정,1968-03-08,사립(법인),1968-03-08,서울특별시교육청 / 성동광진교육지원청,02-447-0852,http://www.sk-kinder.net,09 : 00 ~ 18 : 30,서울특별시 광진구 뚝섬로66길 14,['방과후과정'],2,2,2,0,0,0,0,48,41,49,0,0,0,0,1,0,0,1,5,0,0,0,2,1,0,4,4,4,3,0,2,0,1,2014년 09월,37.5330094,127.0894321
535,선경유치원,박광희,박상현,1992-02-28,사립(사인),1992-02-28,서울특별시교육청 / 강남서초교육지원청,02-567-3131,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 강남구 삼성로 151,['방과후과정'],1,0,0,0,0,2,0,17,0,0,0,0,45,0,1,0,0,1,6,0,0,0,0,0,0,2,5,5,3,2,1,0,1,2016년 10월,37.4920987,127.0625605
536,"선덕유치원
                  
                  	(폐원)",사회복지법인 기빙트리,권애자,1991-03-01,사립(사인),1991-03-01,서울특별시교육청 / 서부교육지원청,02-383-8749,http://www.seondeok.co.kr,09 : 00 ~ 18 : 00,서울특별시 은평구 백련산로 121,['방과후과정'],1,2,1,0,0,0,0,24,26,13,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,1,4,4,1,2,1,2,0,2015년 09월,37.596162,126.9232519
537,선덕유치원,김민찬,조복주,1990-12-08,사립(사인),1990-12-08,서울특별시교육청 / 북부교육지원청,02-973-1500,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 노원구 섬밭로 190,['방과후과정'],2,2,2,0,0,0,0,31,47,53,0,0,0,0,1,1,0,0,9,0,0,0,0,1,0,1,8,8,4,0,3,1,1,2016년 09월,37.6336102,127.0678022
538,선미유치원,백금선,백금선,2003-02-23,사립(사인),2003-02-23,서울특별시교육청 / 성동광진교육지원청,02-467-1148,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 광진구 면목로5길 54,['방과후과정'],1,1,1,0,0,0,0,10,10,15,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,4,2,1,1,0,0,2016년 10월,37.5562025,127.0730138
539,선미유치원,염수정,소은영,1973-01-29,사립(법인),1973-03-13,서울특별시교육청 / 강서양천교육지원청,02-2606-3341,http://sunmi.org,09 : 00 ~ 17 : 30,서울특별시 강서구 까치산로2길 43,['방과후과정'],1,2,2,0,0,0,0,28,43,60,0,0,0,0,1,1,0,0,11,0,0,0,0,4,0,3,8,8,7,1,0,1,2,2016년 10월,37.5392938,126.8436342
540,"선아유치원
                  
                  	(폐원)",임호순,이상순,1988-03-04,사립(사인),1988-03-04,서울특별시교육청 / 강동송파교육지원청,02-427-0294,등록된 홈페이지가 없습니다.,08 : 30 ~ 18 : 00,서울특별시 강동구 구천면로 636,['방과후과정'],1,1,1,0,0,0,0,7,7,19,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,2013년 09월,37.5499739,127.1682624
541,선양유치원,서미연,서미연,1986-02-26,사립(법인),1986-02-26,서울특별시교육청 / 성동광진교육지원청,02-466-6193,등록된 홈페이지가 없습니다.,09 : 30 ~ 17 : 30,서울특별시 광진구 동일로 256-1,"['방과후과정', '온종일돌봄']",2,2,3,0,0,0,0,41,50,75,0,0,0,0,1,0,0,0,11,0,0,1,0,0,0,4,7,7,0,6,1,0,5,2016년 09월,37.5541101,127.0712685
542,선일유치원,박준옥,박준옥,1967-04-10,사립(법인),1967-04-10,서울특별시교육청 / 서부교육지원청,02-355-2049,http://www.sunilkids.co.kr,09 : 00 ~ 14 : 00,서울특별시 은평구 갈현로29길 27,['해당없음'],1,2,2,0,0,0,0,17,46,45,0,0,0,0,1,0,0,1,4,0,0,0,0,6,0,0,5,5,0,2,1,2,0,2015년 11월,37.6197497,126.9126173
543,선재유치원,최선욱,최선욱,1996-02-09,사립(사인),1996-02-09,서울특별시교육청 / 서부교육지원청,02-394-1057,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 서대문구 세검정로4가길 38,['방과후과정'],0,0,1,1,0,0,0,0,0,12,22,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,2,2,2,0,0,2,0,2016년 09월,37.594339,126.9506394
544,"선정유치원
                  
                  	(폐원)",김형찬,김혜선,1984-04-07,사립(사인),1984-04-07,서울특별시교육청 / 성북강북교육지원청,02-981-0047,등록된 홈페이지가 없습니다.,08 : 30 ~ 19 : 00,서울특별시 성북구 동소문로43나길 23,['방과후과정'],0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013년 11월,37.6081096,127.0271152
